scenario_id,driver_id,label,sensitivity_only,nominal_band_covers_target,profile,equivalent_throat_diameter_m,mouth_diameter_m,length_m,body_diameter_m,body_length_m,outer_throat_diameter_mm,radial_gap_mm,throat_area_cm2,compression_ratio,ripple_db,mean_spl_db,spl_500_db,spl_6500_db,level_6500_relative_mid_db,max_excursion_mm,max_throat_speed_m_s
phl-1660ndm-sq2,phl-1660ndm-sq2,PHL 1660NdM-SQ2,False,False,hyperbolic,0.068,0.245,0.3,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,4.130318592350225,18.711552100552822,102.49892409425267,107.93060826982403,89.86126795897451,-16.28611039712007,0.05638898511376113,0.5254492036321959
phl-1426,phl-1426,PHL 1426,False,False,hyperbolic,0.042,0.245,0.2,0.064,0.1,76.55063683601855,6.275318418009275,13.85442360233099,10.465971314433027,18.712632479063487,102.40379569774764,98.3502305740798,90.24998307814961,-16.12856748804772,0.02278509649475341,0.5983700333145883
phl-1426ndu,phl-1426ndu,PHL 1426NdU,False,False,hyperbolic,0.042,0.245,0.2,0.064,0.1,76.55063683601855,6.275318418009275,13.85442360233099,10.465971314433027,18.712632479063487,102.40379569774764,98.3502305740798,90.24998307814961,-16.12856748804772,0.02278509649475341,0.5983700333145883
phl-1683-26,phl-1683-26,PHL 1683-26,False,False,hyperbolic,0.047,0.245,0.15,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,7.435396164365595,18.713960949779292,102.85482714180696,98.79778795555342,91.68297414876395,-15.386088652608947,0.04555845145228467,0.8080538327155149
phl-1663,phl-1663,PHL 1663,False,False,hyperbolic,0.047,0.21,0.25,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,8.645809493448366,18.714287535017633,103.50030562222857,105.7826897145874,90.40379956010823,-16.506616062891027,0.02534251297752669,0.5929275719853808
bc-6mdn44-8,bc-6mdn44-8,BC 6MDN44,False,False,hyperbolic,0.042,0.245,0.25,0.064,0.1,76.55063683601855,6.275318418009275,13.85442360233099,9.527642851759719,18.721704430748787,105.02768050064967,103.57957090434527,92.69646185958642,-15.80550249384612,0.02326336719494515,0.5720563428679527
phl-1683-26,phl-1683-26,PHL 1683-26,False,False,hyperbolic,0.052,0.21,0.2,0.064,0.1,82.4621125123532,9.231056256176602,21.237166338267002,6.074256703803106,18.72646703650325,102.3816859307194,102.94206729315218,89.77634381688127,-16.12722245438077,0.03223061441887679,0.4905091679358763
phl-1660ndm,phl-1660ndm,PHL 1660NdM,False,False,exponential,0.042,0.19,0.25,0.064,0.1,76.55063683601855,6.275318418009275,13.85442360233099,10.826866876999683,18.73060963546304,101.63135271558014,107.22341915984357,88.493916649265,-16.210756321278538,0.04312431403223127,1.1028140098106542
phl-1663,phl-1663,PHL 1663,False,False,os,0.042,0.21,0.25,0.064,0.1,76.55063683601855,6.275318418009275,13.85442360233099,10.826866876999683,18.73173457565875,103.31425049195079,105.98344133674493,90.73741801971813,-16.034917068810472,0.032852437807652714,0.8785009059398735
phl-1752,phl-1752,PHL 1752,False,False,hyperbolic,0.052,0.21,0.2,0.064,0.1,82.4621125123532,9.231056256176602,21.237166338267002,6.827652884119771,18.73394670702291,102.5862960371724,102.97214234497731,89.86647816918598,-16.320596829971876,0.02877358962360835,0.49221050866818555
phl-1426,phl-1426,PHL 1426,False,False,os,0.042,0.28,0.3,0.064,0.1,76.55063683601855,6.275318418009275,13.85442360233099,10.465971314433027,18.734979187216496,103.17075668000629,100.99960639173167,91.36525051517961,-15.84305082522495,0.031160024888006857,0.7778273048309063
phl-1426ndu,phl-1426ndu,PHL 1426NdU,False,False,os,0.042,0.28,0.3,0.064,0.1,76.55063683601855,6.275318418009275,13.85442360233099,10.465971314433027,18.734979187216496,103.17075668000629,100.99960639173167,91.36525051517961,-15.84305082522495,0.031160024888006857,0.7778273048309063
phl-1680ndm-10,phl-1680ndm-10,PHL 1680NdM-10,False,False,os,0.068,0.21,0.2,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,3.552073989421193,18.739871593862702,100.02975151906519,106.28770749635238,87.99589154647443,-15.404596826285484,0.04133203488515868,0.37979133728147885
phl-1660ndm-sq2,phl-1660ndm-sq2,PHL 1660NdM-SQ2,False,False,conical,0.06,0.19,0.2,0.064,0.1,87.72684879784524,11.863424398922614,28.274333882308138,5.305164769729846,18.744108190699933,100.6822898828144,108.01096286024867,89.3266728794387,-13.736261068987602,0.052267926846789485,0.7119980640551227
phl-1752ndu,phl-1752ndu,PHL 1752NdU,False,False,hyperbolic,0.047,0.19,0.15,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,8.357615843666755,18.745099215524064,101.21352394610184,98.70753711282765,88.94217013885468,-16.30930730409827,0.03583089561027899,0.7283665109823064
phl-1752,phl-1752,PHL 1752,False,False,hyperbolic,0.047,0.245,0.125,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,8.357615843666755,18.7459600097809,102.45131915507321,98.5140478552725,92.06039384098656,-13.852497767045378,0.048594193109725035,0.9545074726286924
phl-1683-26,phl-1683-26,PHL 1683-26,False,False,hyperbolic,0.076,0.21,0.3,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,2.843627099564335,18.749873033528317,100.21389521775602,104.51232749683808,88.74150982293658,-14.439092683822423,0.06166420009333099,0.3929411869459773
phl-1680ndm-10,phl-1680ndm-10,PHL 1680NdM-10,False,False,exponential,0.052,0.21,0.3,0.064,0.1,82.4621125123532,9.231056256176602,21.237166338267002,6.074256703803106,18.751810769578228,100.77564986982257,103.70960664540635,88.15226970631167,-16.322316108090646,0.05679453277426634,0.789025007325431
phl-1752,phl-1752,PHL 1752,False,False,hyperbolic,0.068,0.21,0.25,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,3.9926413059385504,18.75382296820898,101.49669236583063,107.90697968210159,89.2486534714191,-15.595669167602182,0.046706158519496804,0.44491987179990716
phl-1683-26,phl-1683-26,PHL 1683-26,False,False,hyperbolic,0.047,0.19,0.15,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,7.435396164365595,18.75456507947483,101.50891131645874,98.77311435830902,89.27143666734955,-16.3746272489134,0.04058025931353735,0.7338863866507305
phl-1752,phl-1752,PHL 1752,False,False,os,0.068,0.21,0.3,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,3.9926413059385504,18.757769469770636,101.22509874360804,104.72460069868856,89.31263781740165,-15.597389603438828,0.05681277416134801,0.515310091020205
phl-1120,phl-1120,PHL 1120,False,False,hyperbolic,0.047,0.21,0.3,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,8.645809493448366,18.7638283265414,102.42714489940224,105.0297421346297,90.25618352327567,-15.41907445858746,0.03126195305092896,0.6231588172827928
phl-1120ndu,phl-1120ndu,PHL 1120NdU,False,False,hyperbolic,0.047,0.21,0.3,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,8.645809493448366,18.7638283265414,102.42714489940224,105.0297421346297,90.25618352327567,-15.41907445858746,0.03126195305092896,0.6231588172827928
phl-1752,phl-1752,PHL 1752,False,False,hyperbolic,0.076,0.21,0.25,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.1963250343940204,18.763929344768428,100.82813836990157,107.7448688717592,88.98093952699077,-15.13380694525847,0.05427665754077267,0.3984505257936257
phl-1663,phl-1663,PHL 1663,False,False,hyperbolic,0.06,0.19,0.3,0.064,0.1,87.72684879784524,11.863424398922614,28.274333882308138,5.305164769729846,18.764358616039416,101.77558498978904,105.9762239731142,89.45414029212564,-15.69072698718277,0.05265574782587995,0.629993988464633
phl-1660ndm,phl-1660ndm,PHL 1660NdM,False,False,hyperbolic,0.047,0.21,0.15,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,8.645809493448366,18.76513150665025,101.78939843418524,99.07109677689743,89.85232026013185,-15.990171969044027,0.03774605839746125,0.7869826429113006
phl-1680ndm-10,phl-1680ndm-10,PHL 1680NdM-10,False,False,os,0.068,0.245,0.3,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,3.552073989421193,18.768272185837915,100.95960542711511,104.24955751329357,88.91092666467343,-15.98366320269372,0.05678406572370311,0.46066202958598473
phl-1663,phl-1663,PHL 1663,False,False,hyperbolic,0.042,0.21,0.2,0.064,0.1,76.55063683601855,6.275318418009275,13.85442360233099,10.826866876999683,18.771190822670903,103.46818652907194,100.70192715042411,90.70461198148209,-16.384427653920213,0.024680880832934394,0.6861962078541115
phl-1752,phl-1752,PHL 1752,False,False,os,0.052,0.245,0.3,0.064,0.1,82.4621125123532,9.231056256176602,21.237166338267002,6.827652884119771,18.772642613861763,103.36218508382242,104.48706795564652,91.03782969566575,-16.51180686567524,0.04601324155438457,0.7329109666214945
phl-1680ndm-10,phl-1680ndm-10,PHL 1680NdM-10,False,False,os,0.06,0.21,0.2,0.064,0.1,87.72684879784524,11.863424398922614,28.274333882308138,4.562441701967667,18.77977569029629,100.62639223534097,105.54359357319237,88.27777530751148,-15.820558572289258,0.03949727810043871,0.4505967479422416
phl-1752ndu,phl-1752ndu,PHL 1752NdU,False,False,hyperbolic,0.047,0.245,0.125,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,8.357615843666755,18.78091066493782,102.0028963138076,98.14414579330843,91.62427720453977,-13.841756580319412,0.04656818076670979,0.9147116905137507
phl-1680ndm-10,phl-1680ndm-10,PHL 1680NdM-10,False,False,hyperbolic,0.06,0.245,0.2,0.064,0.1,87.72684879784524,11.863424398922614,28.274333882308138,4.562441701967667,18.785678825231287,101.83545863208604,103.74125270145876,89.36900562022217,-16.385502932799923,0.03943670261840143,0.43492345435700697
phl-1663,phl-1663,PHL 1663,False,False,hyperbolic,0.042,0.245,0.125,0.064,0.1,76.55063683601855,6.275318418009275,13.85442360233099,10.826866876999683,18.787637833195348,103.04800878501382,97.60392494519499,92.99376965376277,-13.075712834298812,0.042929702324800895,1.1009147612455668
phl-1426,phl-1426,PHL 1426,False,False,hyperbolic,0.042,0.245,0.125,0.064,0.1,76.55063683601855,6.275318418009275,13.85442360233099,10.465971314433027,18.788615606358192,100.98921574964928,95.44258292252411,91.10001847389901,-12.877960283384112,0.03462693348976267,0.8583938426334634
phl-1426ndu,phl-1426ndu,PHL 1426NdU,False,False,hyperbolic,0.042,0.245,0.125,0.064,0.1,76.55063683601855,6.275318418009275,13.85442360233099,10.465971314433027,18.788615606358192,100.98921574964928,95.44258292252411,91.10001847389901,-12.877960283384112,0.03462693348976267,0.8583938426334634
phl-1660ndm-sq2,phl-1660ndm-sq2,PHL 1660NdM-SQ2,False,False,os,0.052,0.21,0.25,0.064,0.1,82.4621125123532,9.231056256176602,21.237166338267002,7.0630891904687285,18.790177545358148,102.2539488264792,107.66744826824171,89.30604400259503,-16.684898539419635,0.04442951043742493,0.7613671202757609
phl-1752,phl-1752,PHL 1752,False,False,os,0.047,0.28,0.3,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,8.357615843666755,18.792161205637967,104.47406532547247,103.78522905173753,92.24573426729748,-16.512098675884815,0.04354734328928336,0.8587439182875674
phl-1683-26,phl-1683-26,PHL 1683-26,False,False,hyperbolic,0.06,0.19,0.2,0.064,0.1,87.72684879784524,11.863424398922614,28.274333882308138,4.562441701967667,18.793017250992904,101.19031519878851,104.65773421013799,88.73647918832097,-15.467159390268236,0.03057470514927025,0.4051121524627129
phl-1660ndm,phl-1660ndm,PHL 1660NdM,False,False,exponential,0.06,0.19,0.3,0.064,0.1,87.72684879784524,11.863424398922614,28.274333882308138,5.305164769729846,18.79345614521732,100.42765751233888,103.73829691198034,88.55073837673663,-15.40371271918012,0.058187464912964997,0.7004009944824846
phl-1660ndm,phl-1660ndm,PHL 1660NdM,False,False,os,0.068,0.21,0.25,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,4.130318592350225,18.795089013626693,100.92947326212183,107.21625420013967,89.0093180778878,-15.556812054915753,0.05209560592975612,0.48742584671025674
phl-1752,phl-1752,PHL 1752,False,False,os,0.042,0.28,0.25,0.064,0.1,76.55063683601855,6.275318418009275,13.85442360233099,10.465971314433027,18.797254094523296,104.42847458878136,104.31742251995111,92.23764909598333,-15.97854357263364,0.041390927193633915,1.026113589732889
phl-1660ndm,phl-1660ndm,PHL 1660NdM,False,False,os,0.047,0.21,0.25,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,8.645809493448366,18.79838503212737,102.16561692185068,106.52776150878407,89.16583958585593,-16.765128863848318,0.03660238647872131,0.7679653710239059
phl-1663,phl-1663,PHL 1663,False,False,hyperbolic,0.042,0.245,0.2,0.064,0.1,76.55063683601855,6.275318418009275,13.85442360233099,10.826866876999683,18.80018390785534,104.40400888234375,100.54079095505125,92.14506553856198,-16.210781623272013,0.028343640725259283,0.7700126407840708
phl-1752,phl-1752,PHL 1752,False,False,os,0.052,0.19,0.2,0.064,0.1,82.4621125123532,9.231056256176602,21.237166338267002,6.827652884119771,18.801673628919048,101.81833994085656,104.72979960307632,89.17963862971533,-15.774584854361365,0.0293582667669454,0.5667696324789114
bc-6mdn44-8,bc-6mdn44-8,BC 6MDN44,False,False,hyperbolic,0.047,0.19,0.3,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,7.608312354234562,18.8057678938561,102.77274930799663,105.81748561761839,90.15267041066454,-15.927313707621678,0.04377285727214809,0.7635076227554745
phl-1752ndu,phl-1752ndu,PHL 1752NdU,False,False,hyperbolic,0.052,0.21,0.2,0.064,0.1,82.4621125123532,9.231056256176602,21.237166338267002,6.827652884119771,18.812434046767862,102.15718681828332,102.58140423780179,89.43045108151503,-16.328030739856928,0.027507881192034404,0.470558883025361
phl-1752ndu,phl-1752ndu,PHL 1752NdU,False,False,os,0.052,0.245,0.3,0.064,0.1,82.4621125123532,9.231056256176602,21.237166338267002,6.827652884119771,18.813534405322287,102.92688141445534,104.17808199265124,90.60179571487714,-16.519102507208103,0.0444051694327509,0.7072971725646117
phl-1752ndu,phl-1752ndu,PHL 1752NdU,False,False,os,0.042,0.28,0.25,0.064,0.1,76.55063683601855,6.275318418009275,13.85442360233099,10.465971314433027,18.8152491728993,103.98837612507538,103.97728385535765,91.80149534514199,-15.98231372293175,0.03980138839466462,0.9867076746298096
phl-1660ndm,phl-1660ndm,PHL 1660NdM,False,False,exponential,0.042,0.21,0.3,0.064,0.1,76.55063683601855,6.275318418009275,13.85442360233099,10.826866876999683,18.81685976067297,102.21907340005073,104.38578202589902,89.21238284793921,-16.585173670350443,0.04645602740941423,1.1659237889527454
phl-1680ndm-10,phl-1680ndm-10,PHL 1680NdM-10,False,False,exponential,0.06,0.21,0.3,0.064,0.1,87.72684879784524,11.863424398922614,28.274333882308138,4.562441701967667,18.819678393489042,100.15533229953908,103.3631904145095,88.11067625062448,-15.595321610296239,0.060312933567823655,0.6249926240227044
phl-1663,phl-1663,PHL 1663,False,False,os,0.042,0.28,0.3,0.064,0.1,76.55063683601855,6.275318418009275,13.85442360233099,10.826866876999683,18.820796828047065,105.19106991319241,103.0546100472018,93.26016592709993,-15.966811919448645,0.03816143715630875,0.9854472169273978
phl-1752ndu,phl-1752ndu,PHL 1752NdU,False,False,os,0.047,0.28,0.3,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,8.357615843666755,18.82124661828641,104.03634203880752,103.44384730964207,91.80964687108882,-16.519869534348558,0.04186899899228773,0.8256473422630939
phl-1680ndm-10,phl-1680ndm-10,PHL 1680NdM-10,False,False,os,0.06,0.245,0.3,0.064,0.1,87.72684879784524,11.863424398922614,28.274333882308138,4.562441701967667,18.822887294633674,101.56313639292094,104.24804462014609,89.10440451238544,-16.658158177345058,0.053255928004600384,0.559930590580107
phl-1683-26,phl-1683-26,PHL 1683-26,False,False,hyperbolic,0.06,0.21,0.25,0.064,0.1,87.72684879784524,11.863424398922614,28.274333882308138,4.562441701967667,18.82786752386454,101.77967588689023,107.62538798636652,89.30549488382275,-15.732814121962491,0.04232187064214458,0.47121855318781547
phl-1660ndm-sq2,phl-1660ndm-sq2,PHL 1660NdM-SQ2,False,False,os,0.052,0.28,0.3,0.064,0.1,82.4621125123532,9.231056256176602,21.237166338267002,7.0630891904687285,18.829438630595604,104.20340216277037,105.55478070375868,91.8559059465926,-16.650751103903218,0.05242975290554256,0.8660987461895012
phl-1660ndm,phl-1660ndm,PHL 1660NdM,False,False,hyperbolic,0.052,0.28,0.125,0.064,0.1,82.4621125123532,9.231056256176602,21.237166338267002,7.0630891904687285,18.830834266923148,102.57497713852335,98.9855723852408,92.78141339598477,-13.30185373040419,0.05095428224940644,0.836317806357477
phl-1752ndu,phl-1752ndu,PHL 1752NdU,False,False,os,0.068,0.19,0.2,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,3.9926413059385504,18.832093184694514,100.37558530357246,106.35740208504035,88.39522019618316,-15.034485100204904,0.03765744045246067,0.40411496921097734
phl-1660ndm-sq2,phl-1660ndm-sq2,PHL 1660NdM-SQ2,False,False,hyperbolic,0.076,0.245,0.3,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.3065431390282973,18.833067881698753,101.89962344102804,107.67739860217895,89.63992869412111,-15.776143809193627,0.06301252652535597,0.46789713297172414
phl-1680ndm-10,phl-1680ndm-10,PHL 1680NdM-10,False,False,exponential,0.042,0.19,0.2,0.064,0.1,76.55063683601855,6.275318418009275,13.85442360233099,9.311105514219726,18.848180173732345,100.92346568461058,104.94437709077543,87.5398030893014,-16.138672892884557,0.033723064847278696,0.8620361068789838
phl-1120,phl-1120,PHL 1120,False,False,hyperbolic,0.042,0.245,0.25,0.064,0.1,76.55063683601855,6.275318418009275,13.85442360233099,10.826866876999683,18.84893477859906,103.73160558757132,101.3194756357693,91.860652457406,-15.067650365385362,0.015781580119499903,0.49188102336436895
phl-1120ndu,phl-1120ndu,PHL 1120NdU,False,False,hyperbolic,0.042,0.245,0.25,0.064,0.1,76.55063683601855,6.275318418009275,13.85442360233099,10.826866876999683,18.84893477859906,103.73160558757132,101.3194756357693,91.860652457406,-15.067650365385362,0.015781580119499903,0.49188102336436895
phl-1683-26,phl-1683-26,PHL 1683-26,False,False,os,0.047,0.28,0.3,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,7.435396164365595,18.850061039513378,104.29536496482875,103.24123817016849,92.13945686542692,-16.581360945875204,0.04597697699438068,0.8066109813599465
phl-1660ndm,phl-1660ndm,PHL 1660NdM,False,False,hyperbolic,0.076,0.21,0.2,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.3065431390282973,18.853607157697027,100.62488744616405,106.46516196131203,88.77501066563063,-14.954819610798154,0.03582196903912092,0.32470748443530645
phl-1660ndm,phl-1660ndm,PHL 1660NdM,False,False,hyperbolic,0.047,0.245,0.15,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,8.645809493448366,18.860749328994373,102.5993581095902,99.18776527179307,91.25625102021844,-15.381125703582143,0.04097946373964486,0.845160439612901
phl-1660ndm,phl-1660ndm,PHL 1660NdM,False,False,exponential,0.047,0.19,0.3,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,8.645809493448366,18.867195431579972,101.2532874676066,104.05720943389375,88.443634479402,-16.461230704889545,0.05089724371416334,1.0111987288303654
phl-1752,phl-1752,PHL 1752,False,False,hyperbolic,0.06,0.245,0.3,0.064,0.1,87.72684879784524,11.863424398922614,28.274333882308138,5.128325944072183,18.87035890279961,103.14518260053724,107.07798929079517,90.45642357437572,-16.36937184604436,0.04545681739482245,0.5303451794571153
phl-1752ndu,phl-1752ndu,PHL 1752NdU,False,False,os,0.052,0.19,0.2,0.064,0.1,82.4621125123532,9.231056256176602,21.237166338267002,6.827652884119771,18.87363155425801,101.38719812539404,104.37977041073529,88.7436115715729,-15.770162202381599,0.028198691274472595,0.5454995805753409
phl-1660ndm-sq2,phl-1660ndm-sq2,PHL 1660NdM-SQ2,False,False,exponential,0.076,0.21,0.3,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.3065431390282973,18.881557745250063,100.36157468945235,105.05477766217744,88.89372370065618,-14.835495597482222,0.07604116344455122,0.5662980292251361
phl-1426,phl-1426,PHL 1426,False,False,hyperbolic,0.042,0.21,0.2,0.064,0.1,76.55063683601855,6.275318418009275,13.85442360233099,10.465971314433027,18.884967113404286,101.48194143750517,98.51816720157055,88.80932405082848,-16.310390003977204,0.019856189755161242,0.5336546723959276
phl-1426ndu,phl-1426ndu,PHL 1426NdU,False,False,hyperbolic,0.042,0.21,0.2,0.064,0.1,76.55063683601855,6.275318418009275,13.85442360233099,10.465971314433027,18.884967113404286,101.48194143750517,98.51816720157055,88.80932405082848,-16.310390003977204,0.019856189755161242,0.5336546723959276
phl-1683-26,phl-1683-26,PHL 1683-26,False,False,hyperbolic,0.068,0.21,0.3,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,3.552073989421193,18.885894079615667,100.90611530528122,105.25399063965494,88.9314913773926,-15.116048935549728,0.05826636437182462,0.4651617231930574
phl-1683-26,phl-1683-26,PHL 1683-26,False,False,os,0.052,0.19,0.2,0.064,0.1,82.4621125123532,9.231056256176602,21.237166338267002,6.074256703803106,18.888534529762993,101.5857573756688,104.69869549670514,89.08931541565528,-15.664978239689447,0.03288164218224317,0.5415188415842029
phl-1660ndm-sq2,phl-1660ndm-sq2,PHL 1660NdM-SQ2,False,False,hyperbolic,0.047,0.245,0.2,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,8.645809493448366,18.89051620112825,103.5428697061491,102.76813112073725,90.62921076451302,-17.064437835352976,0.0349069624967574,0.7474955277586582
phl-1660ndm-sq2,phl-1660ndm-sq2,PHL 1660NdM-SQ2,False,False,exponential,0.068,0.19,0.25,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,4.130318592350225,18.891406176507246,100.2460520979451,107.27771379536432,88.45281254891681,-15.095126828646215,0.07025216038362159,0.6520928451650885
phl-1752,phl-1752,PHL 1752,False,False,hyperbolic,0.047,0.28,0.15,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,8.357615843666755,18.892973276479978,103.67780171479743,99.30618384693892,92.9242336717009,-14.720033175454262,0.04576592728260885,0.9055170200175824
phl-1680ndm-10,phl-1680ndm-10,PHL 1680NdM-10,False,False,hyperbolic,0.068,0.245,0.25,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,3.552073989421193,18.897029505943834,101.24922548705295,107.47814434972508,88.73999622050138,-16.050923776439404,0.043920290884448744,0.37634359247347365
phl-1752ndu,phl-1752ndu,PHL 1752NdU,False,False,hyperbolic,0.047,0.28,0.2,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,8.357615843666755,18.897136196822245,104.06692203421348,101.06047181421916,91.95049241522185,-16.557865372118556,0.03417092195846526,0.6973943487753289
phl-1752ndu,phl-1752ndu,PHL 1752NdU,False,False,os,0.068,0.21,0.3,0.064,0.1,93.38094023943002,14.690470119715005,36.316811075498016,3.9926413059385504,18.8973745934871,100.78975416851374,104.4984687112559,88.87673227434831,-15.583768945010718,0.05535277483856454,0.5020674286961243
phl-1362,phl-1362,PHL 1362,False,False,hyperbolic,0.052,0.28,0.25,0.064,0.1,82.4621125123532,9.231056256176602,21.237166338267002,6.733478361580188,18.89878485821285,100.24467472493836,100.57666722020755,88.05352842322878,-16.077274665084133,0.01774846499247822,0.29358485986457966
phl-1362ndu,phl-1362ndu,PHL 1362NdU,False,False,hyperbolic,0.052,0.28,0.25,0.064,0.1,82.4621125123532,9.231056256176602,21.237166338267002,6.733478361580188,18.89878485821285,100.24467472493836,100.57666722020755,88.05352842322878,-16.077274665084133,0.01774846499247822,0.29358485986457966
phl-1660ndm,phl-1660ndm,PHL 1660NdM,False,False,os,0.06,0.19,0.2,0.064,0.1,87.72684879784524,11.863424398922614,28.274333882308138,5.305164769729846,18.89918943464758,100.97497266898388,105.63051261286155,88.56516444746545,-15.566449991296054,0.032199153487521184,0.47628824035281336
phl-1660ndm-sq2,phl-1660ndm-sq2,PHL 1660NdM-SQ2,False,False,hyperbolic,0.06,0.21,0.2,0.064,0.1,87.72684879784524,11.863424398922614,28.274333882308138,5.305164769729846,18.89952882871424,102.03717616173594,105.1093807393171,89.3484676112947,-16.212452157362165,0.031462339557808826,0.4114449822664943
phl-1752,phl-1752,PHL 1752,False,False,hyperbolic,0.047,0.28,0.2,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,8.357615843666755,18.900527813085702,104.50292199422111,101.46156686809859,92.38658294252798,-16.54198790302152,0.03578585923276124,0.7303536037257692
phl-1660ndm-sq2,phl-1660ndm-sq2,PHL 1660NdM-SQ2,False,False,exponential,0.076,0.21,0.2,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.3065431390282973,18.903729181298104,100.45227960239258,108.15158552820466,89.26145135590234,-14.04722699718684,0.05423332392508929,0.45578490387406556
phl-1680ndm-10,phl-1680ndm-10,PHL 1680NdM-10,False,False,hyperbolic,0.06,0.28,0.15,0.064,0.1,87.72684879784524,11.863424398922614,28.274333882308138,4.562441701967667,18.903874376711713,101.98473497584314,100.16062055653443,91.1497029697965,-15.311307254373517,0.05355758139826728,0.5695830005543381
phl-1752ndu,phl-1752ndu,PHL 1752NdU,False,False,hyperbolic,0.06,0.245,0.3,0.064,0.1,87.72684879784524,11.863424398922614,28.274333882308138,5.128325944072183,18.908779466360514,102.71857312298701,106.86114608001972,90.02046245684186,-16.368472933404973,0.04433603643125077,0.5172690158512303
phl-1660ndm-sq2,phl-1660ndm-sq2,PHL 1660NdM-SQ2,False,False,exponential,0.052,0.19,0.3,0.064,0.1,82.4621125123532,9.231056256176602,21.237166338267002,7.0630891904687285,18.90968736029535,101.30415427588517,105.53025137202437,88.586582625385,-16.31935663745756,0.06446534795114685,1.0402001738288529
phl-1683-26,phl-1683-26,PHL 1683-26,False,False,hyperbolic,0.047,0.245,0.125,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,7.435396164365595,18.911902829995526,102.2679039852353,97.78797196171048,91.9441331835712,-14.06787892657853,0.050241069112687324,0.8779616339030328
phl-1660ndm,phl-1660ndm,PHL 1660NdM,False,False,os,0.076,0.21,0.25,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,3.3065431390282973,18.91296269074924,100.30916184379997,107.0006148008025,88.65392610076714,-15.208516230253608,0.057679557344965694,0.42519037443267604
phl-1660ndm-sq2,phl-1660ndm-sq2,PHL 1660NdM-SQ2,False,False,hyperbolic,0.052,0.28,0.15,0.064,0.1,82.4621125123532,9.231056256176602,21.237166338267002,7.0630891904687285,18.916406228740158,103.51976236960996,101.5349569740215,92.58053260690966,-14.996901315293385,0.056006639200520826,0.929962143836709
phl-1660ndm-sq2,phl-1660ndm-sq2,PHL 1660NdM-SQ2,False,False,os,0.047,0.245,0.25,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,8.645809493448366,18.918448194883908,103.4383847936316,106.72016542751618,90.70977550173639,-16.57174600114692,0.04444254022994807,0.9053766011167386
phl-1680ndm-10,phl-1680ndm-10,PHL 1680NdM-10,False,False,hyperbolic,0.06,0.28,0.125,0.064,0.1,87.72684879784524,11.863424398922614,28.274333882308138,4.562441701967667,18.924482485334167,101.40834791543297,99.00157048375922,91.3842789599774,-14.130904872651328,0.057878463415588,0.6093722002265082
phl-1752,phl-1752,PHL 1752,False,False,hyperbolic,0.06,0.21,0.25,0.064,0.1,87.72684879784524,11.863424398922614,28.274333882308138,5.128325944072183,18.925595001675276,102.11520213597714,107.58509871212976,89.37599399494518,-16.17763040604075,0.0389143197668023,0.4965014351503684
