frequency_hz,mid_pressure_real_pa,mid_pressure_imag_pa,impedance_real_ohm,impedance_imag_ohm,excursion_peak_mm,throat_velocity_rms_m_s,baseline_same_front_rear_db,baseline_original_assumptions_tmm_db,spl_front_0cc_db,spl_front_5cc_db,spl_front_10cc_db,spl_front_20cc_db,spl_front_40cc_db,spl_front_60cc_db
833.413987706483,2.3100667794741896,1.4955974192707069,5.661935023957797,-0.4217090625861811,0.015140854925013275,0.2961497595649646,107.33918403425497,106.9676104032092,102.09568692345474,102.26148922399224,102.42950687134984,102.7722059134615,103.48396212836667,104.22869710163093
838.94797388868,2.524131066577902,1.2215965815724417,5.673758345891167,-0.3980105090747951,0.014799396139447045,0.29210085777967437,107.25991091369096,106.8967648807474,102.24507244892932,102.41431220527728,102.58581096021884,102.93557879721317,103.66164749914368,104.42015135235371
844.5187065180417,2.7093678862805146,0.9136562690012663,5.686716136807748,-0.3744736098855547,0.01447357655536991,0.28815673793308455,107.17425163891306,106.81835088856857,102.40010350769003,102.57277331288081,102.7477376267644,103.10451256922923,103.8445903183588,104.61615845514558
850.1264295961483,2.860232572763342,0.5738699007865566,5.700899150715906,-0.35116340216650993,0.014165465888309196,0.2843405774177029,107.08328482301967,106.73343665457585,102.56067977775542,102.73675559260462,102.91515122052664,103.27882685850518,104.03248132091959,104.81620159933922
855.7713887447852,2.971058736853924,0.20518057546648077,5.716403625011546,-0.3281610081760025,0.013877423268781094,0.2806796649624181,106.98808999629286,106.64311089817085,102.72666321401218,102.90610109145682,103.08787146390262,103.4582881923279,104.22493505335618,105.01965415273511
861.4538312167025,3.0361590755384946,-0.18851530155497212,5.733330312606353,-0.30556668428211725,0.01361210200365704,0.27720584517850844,106.8897297954918,106.54846196444582,102.89787141809371,103.08060373760213,103.26566580085543,103.64260115337814,104.4214781746411,105.22576506380835
867.1740059064434,3.049956107390229,-0.6022647909333648,5.751782899265093,-0.28350330141792685,0.013372438967416122,0.27395590631922123,106.78923529047962,106.45055993197411,103.07407012029833,103.26000129217235,103.44824077961542,103.83139851051996,104.621536782023,105.433644016702
872.9321633612444,3.0071482048981566,-1.029961059851978,5.771865594376941,-0.26212024292046676,0.013161622433440845,0.2709718536571075,106.68759446666256,106.35044193213432,103.25496472863782,103.44396633910463,103.63523245056243,104.02423035085985,104.82442299647857,105.6422470838507
878.7285557920106,2.902916256790024,-1.4642597166685813,5.793679632632327,-0.24159765644251985,0.012983031648868451,0.26830099107076477,106.58574370280965,106.24910068430573,103.4401909315138,103.63209631855779,103.82619580953305,104.220552315525,105.02932120615614,105.85036393701961
884.563437084365,2.7331756261026228,-1.89651959519914,5.8173183714412415,-0.2221509200866633,0.012840141834933708,0.26599571261098326,106.48456195927938,106.14747607160933,103.62930438933674,103.82390266909547,104.02059338937086,104.419713147824,105.23527458039382,106.05660804577823
890.4370628097666,2.494876425641224,-2.3167822020311966,5.842860622169708,-0.2040350697175924,0.012736390026562537,0.2641128874738144,106.3848673174158,106.04644945816347,103.82176962195948,104.01879922954622,104.21778320490748,104.62094190685292,105.44117273433372,106.25941168771006
896.3496902367035,2.1863520759595643,-2.713807850313759,5.870361826253353,-0.18754877469010503,0.012675000612338845,0.26271271157956777,106.28741547873348,105.94684037635537,104.01694829915782,104.21609016961347,104.41700639523904,104.8233353881086,105.64574174019192,106.45702796773435
902.3015783419623,1.8077111466600206,-3.075190271683195,5.899842702510384,-0.17303723494305084,0.012658774634169123,0.2618569046113767,106.19289983274187,105.84940518283193,104.21408727649293,104.41495787471175,104.617375087453,105.02584652792797,105.8475380284227,106.64754231485026
908.2929878219741,1.361260130651737,-3.3875745198516896,5.931275083227149,-0.1608931019075424,0.012689853344759921,0.26160616189752,106.10195272511781,105.75483728461755,104.41230689362806,104.61445140909575,104.81786123026806,105.22727484710938,106.044948064158,106.8288959811177
914.3241811042308,0.8519347479942924,-3.637004153532346,5.96456486986528,-0.15155421141286063,0.012769473066327546,0.26201683390879504,106.01514759479264,105.66376856196229,104.61059026837538,104.81347642173611,105.01728741079086,105.42626029685107,106.23619596052595,106.99892377297198
920.3954223587779,0.28770470944672527,-3.8094214782625766,5.9995324303141375,-0.145496596703749,0.012897733493415841,0.2631369057538671,105.9330016923654,105.57677165340667,104.80777457354698,105.0107876336323,105.21432095938847,105.6212821776107,106.41936131223949,107.15540746159851
926.5069775097875,-0.3200975873166255,-3.8913371525936147,6.0358913837809105,-0.1432210015681417,0.013073403779665956,0.265001479457761,105.8559791379048,105.4943628140993,105.0025455616261,105.20498533344448,105.40747293848992,105.8106650584172,106.59240938757215,107.29614495202975
932.659114247207,-0.9565882696437009,-3.87067078894594,6.073227608696371,-0.14523106825062074,0.013293789307828973,0.2676281057833686,105.78449412002998,105.41700510535367,105.1934368771267,105.39451757417089,105.59510385383834,105.99259375684413,106.7532352831224,107.41903334669018
938.852102038483,-1.6033577787648716,-3.737740917727989,6.110981432815832,-0.15200171926082498,0.013554677320543764,0.2710124414400459,105.71891407796912,105.34511171824754,105.37883592275504,105.57768995036488,105.7754380521267,106.1651393529791,106.89972262386044,107.52216168692021
945.0862121403624,-2.2387885011056627,-3.4863509286453245,6.148437175662041,-0.16393720655406688,0.013850372851557009,0.27512478754778685,105.65956274292097,105.27904927457286,105.5569981574169,105.75268486569672,105.9465886882395,106.32629779900178,107.02981584894935,107.60390675896261
951.3617176107741,-2.8387303297288526,-3.1148800499992557,6.184725194064578,-0.1813200507552927,0.014173829129424475,0.2799080659357717,105.60672294409103,105.21914098352939,105.72607161748243,105.91759198161364,106.10659475982379,106.47404185732978,107.14160314951855,107.66302343723056
957.6788933207929,-3.377570408618764,-2.6272512955242937,6.218841828332145,-0.2042546606905279,0.01451686976671802,0.285277695001581,105.56063910840379,105.16566956191328,105.8841330752031,106.07045097679382,106.25347093038128,106.60638581306905,107.23340496525131,107.69872018746277
964.0380159666759,-3.829682904477397,-2.033621414501491,6.249691548919635,-0.23261250632223576,0.014870493649305054,0.29112364029134585,105.521519401507,105.118879849312,106.02923649968585,106.20930677842134,106.38526965415168,106.72146071334248,107.3038610077205,107.7107110132291
970.4393640819801,-4.171177336532583,-1.3506331117510868,6.276152668106141,-0.26598855587109665,0.015225246980900676,0.2973146604103296,105.48953747200332,105.07898106855022,106.15947333019761,106.33227604845253,106.50015352303141,106.81759597103246,107.35200755761926,107.69923742269029
976.883218049765,-4.38179076846876,-0.6010976340420129,6.2971631910488925,-0.30368010035144744,0.015571640066717757,0.30370448471323086,105.46483377146905,105.04614869588694,106.273042554288,106.43762202173663,106.59647394526233,106.89340135732508,107.37733673720376,107.66505760142316
983.3698601148745,-4.446707682692296,0.18695954907727733,6.311817547035983,-0.34469781424874807,0.01590057963674917,0.31013939145000374,105.4475164306077,105.02052591608462,106.36832686323064,106.52383302461388,106.67285053544488,106.94784211742055,107.37983083685705,107.60940418867165
989.8995743962987,-4.358061800405673,0.9818622606312221,6.319459780269113,-0.38781423470165244,0.016203782335945004,0.3164664503748827,105.43766167746634,105.00222464510435,106.44396951478377,106.58969849333619,106.7282443368025,106.98029959527753,107.35996748129651,107.53391596450717
996.472646899615,-4.11589211257431,1.7503216655405542,6.319756449159911,-0.43164731266536555,0.01647413349706616,0.3225415922969685,105.43531378774932,104.99132610856623,106.49894533527622,106.63437545544824,106.76201760399684,106.99061062329578,107.31869499015448,107.44055155636349
1003.0893655295188,-3.728394594649327,2.4597217564177662,6.312734607748368,-0.4747682974522597,0.016705959103160934,0.32823669404080374,105.44048456062262,104.987880967972,106.5326189098385,106.65743857353583,106.77397361892355,106.97908102973985,107.25738099210108,107.33149449928979
1009.7500201024346,-3.21141922711097,3.0803733232945723,6.298776878652017,-0.5158168375259218,0.016895188252332365,0.33344502063625425,105.45315231662669,104.99190898960406,106.54478369698629,106.65890813860427,106.76437191980446,106.94647162543347,107.17774042171959,107.20905861250948
1016.4549023592092,-2.58728332265094,3.5874618845532953,6.278574893803485,-0.5536042713137985,0.017039397035766787,0.33808461846772,105.47326041815649,105.00339825367132,106.5356775919107,106.63925272685871,106.73391712279417,106.89395837306418,107.08175088938549,107.07560104151604
1023.2043059778875,-1.8830762109470465,3.9624746297203637,6.253051172679365,-0.5871893969121296,0.0171377397252642,0.342099551247335,105.5007153181645,105.02230390431761,106.50597310215274,106.59936620449508,106.68372267891634,106.8230714377866,106.97156384134979,106.93344801751265
