frequency,spl,phase_deg,z_real,z_imag,schema_version,inlet_p_real,inlet_p_imag,inlet_u_real,inlet_u_imag,relative_residual,converged_reason,inlet_area_m2,mesh_inlet_area_m2,mouth_area_m2,mesh_mouth_area_m2,mouth_u_real,mouth_u_imag,mouth_p_real,mouth_p_imag,radiation_model,loss_model,flange_width_m,air_c_m_s,air_rho_kg_m3,air_gamma,air_viscosity_pa_s,air_conductivity_w_m_k,air_heat_capacity_j_kg_k,element_degree,input_acoustic_power_w,mouth_acoustic_power_w,viscous_wall_power_w,thermal_wall_power_w,power_balance_available,bc_mode,phasor_convention,mesh_cells,modal_mode_count,modal_interface_relative_error,modal_v_0_real,modal_v_0_imag,modal_v_1_real,modal_v_1_imag,modal_v_2_real,modal_v_2_imag,modal_v_3_real,modal_v_3_imag,modal_v_4_real,modal_v_4_imag,modal_v_5_real,modal_v_5_imag,modal_v_6_real,modal_v_6_imag,modal_v_7_real,modal_v_7_imag,modal_v_8_real,modal_v_8_imag,modal_v_9_real,modal_v_9_imag,modal_v_10_real,modal_v_10_imag,modal_v_11_real,modal_v_11_imag,modal_v_12_real,modal_v_12_imag,modal_v_13_real,modal_v_13_imag,modal_v_14_real,modal_v_14_imag,modal_v_15_real,modal_v_15_imag
980.25483787898,85.42155194214929,-91.4338307268524,576.3031174144442,4.694355683656631,2,1.0,0.0,5.756830733355422e-06,-4.6893050300024064e-08,5.78336416261975e-17,4,0.0033178996307172,0.0032686174847488,0.0247220855230298,0.0246702480084229,-1.3408122816302482e-05,-1.4713439459006036e-05,-0.0090900066788767,-0.3631602270007034,modal_baffled,lossless,0.0,343.0,1.225,1.4,1.81e-05,0.0257,1006.0,1,5.756830733355422e-06,5.756830733355422e-06,0.0,0.0,True,dirichlet,exp(+iwt)_rms,5333,16,4.55851764216238e-16,-0.0005423540341615,-0.0005951536509854,-3.559775884958727e-05,0.0001474138277522,-1.5531068766304833e-05,3.6953236832766645e-05,-1.4918769012421944e-05,1.2191134628767995e-05,-1.3276177783934192e-05,2.61144339938654e-06,-1.116663459065159e-05,-1.914297541180929e-06,-8.906978538347137e-06,-4.8536585438781325e-06,-6.141543394102033e-06,-6.833560887760238e-06,-3.5904843136343124e-06,-8.602478464656504e-06,-2.0718275708850894e-06,-8.059475176424406e-06,4.836838309897445e-07,-8.247858502131781e-06,3.963679208959038e-06,-9.335734703585123e-06,7.643704903391474e-06,-1.1404562501613e-05,1.1607985617849876e-05,-1.4103549185088788e-05,1.5156674905660718e-05,-1.6944035445250632e-05,1.882349604847749e-05,-1.919749046841474e-05
998.3844186266977,85.56836296645508,-95.13480837686576,555.3739155456497,8.406243773700373,2,1.0,0.0,5.972804208697428e-06,-9.040548499935295e-08,5.613500051225877e-17,4,0.0033178996307172,0.0032686174847488,0.0247220855230298,0.0246702480084229,-1.4253707196137626e-05,-1.4106431407781116e-05,-0.033049950704328,-0.3677937350842699,modal_baffled,lossless,0.0,343.0,1.225,1.4,1.81e-05,0.0257,1006.0,1,5.972804208697428e-06,5.972804208697427e-06,0.0,0.0,True,dirichlet,exp(+iwt)_rms,5333,16,1.3802579626664434e-15,-0.000576557636404,-0.0005706003805641,-3.185042476370734e-05,0.0001533984465817,-1.4384008736234148e-05,3.92524179027528e-05,-1.4740977381632445e-05,1.3764598570140746e-05,-1.349160089569906e-05,3.8061111600522536e-06,-1.1598700973369422e-05,-1.0101466796205398e-06,-9.46266888788363e-06,-4.184478652217902e-06,-6.776847724482652e-06,-6.394220715535125e-06,-4.316066026080192e-06,-8.366941646279466e-06,-2.8938640600070926e-06,-7.92362054271247e-06,-4.0607671539376274e-07,-8.259980224379103e-06,2.988645461559316e-06,-9.572278616611123e-06,6.531147180306434e-06,-1.191062701350923e-05,1.033002737609546e-05,-1.4915666696977078e-05,1.3693656080237844e-05,-1.803389521564272e-05,1.720895538712647e-05,-2.0549629430589724e-05
1016.8493016707027,85.69636249434387,-98.94164868069385,537.3365603437165,13.864402179307104,2,1.0,0.0,6.170606025664735e-06,-1.5921448481962041e-07,5.882851547964314e-17,4,0.0033178996307172,0.0032686174847488,0.0247220855230298,0.0246702480084229,-1.5068398405893803e-05,-1.3399644088503628e-05,-0.0582169377363095,-0.3700057309343341,modal_baffled,lossless,0.0,343.0,1.225,1.4,1.81e-05,0.0257,1006.0,1,6.170606025664735e-06,6.170606025664732e-06,0.0,0.0,True,dirichlet,exp(+iwt)_rms,5333,16,1.056284966604647e-15,-0.0006095116203629,-0.000542011072489,-2.7271021379439997e-05,0.0001593429704675,-1.2922656448821456e-05,4.154614309463042e-05,-1.4371737795608343e-05,1.5388324369168023e-05,-1.3574699337230618e-05,5.072663251435629e-06,-1.1939388157789765e-05,-2.3499065657262625e-08,-9.957493592530489e-06,-3.428775928575557e-06,-7.378587519825514e-06,-5.8675337187923865e-06,-5.032512494039164e-06,-8.040557384254582e-06,-3.7191257973556814e-06,-7.686153492374993e-06,-1.3148515791859029e-06,-8.16470986066294e-06,1.970215186320992e-06,-9.696889894131894e-06,5.343872336428451e-06,-1.2296814412723174e-05,8.940962744604432e-06,-1.5598612469548743e-05,1.2085533150751626e-05,-1.898210466581156e-05,1.541863426725675e-05,-2.175012689434362e-05
1035.6556883474448,85.80399667585448,-102.83887430563298,522.0482507354235,20.597479447501737,2,1.0,0.0,6.345663751385861e-06,-2.503689620945953e-07,5.593125304191393e-17,4,0.0033178996307172,0.0032686174847488,0.0247220855230298,0.0246702480084229,-1.5835057571180784e-05,-1.2596203859682224e-05,-0.0842217180428562,-0.3695425456307328,modal_baffled,lossless,0.0,343.0,1.225,1.4,1.81e-05,0.0257,1006.0,1,6.345663751385861e-06,6.345663751385855e-06,0.0,0.0,True,dirichlet,exp(+iwt)_rms,5333,16,9.721344440894197e-16,-0.0006405227243643,-0.0005095121869046,-2.184548871266959e-05,0.0001651211617877,-1.1138386903128251e-05,4.378535853626739e-05,-1.379687577405532e-05,1.703318439375881e-05,-1.35095103982506e-05,6.39169831981878e-06,-1.2172267952904471e-05,1.0330102381360678e-06,-1.0375235963746451e-05,-2.594195594982581e-06,-7.931131458970517e-06,-5.256694241986119e-06,-5.724261168523465e-06,-7.622434370359161e-06,-4.530744475652479e-06,-7.343700768826395e-06,-2.225189962913088e-06,-7.955789129831912e-06,9.260373126309232e-07,-9.69911076168125e-06,4.100064793277787e-06,-1.2547302612713762e-05,7.459583599956679e-06,-1.6130369594687818e-05,1.0352289382906084e-05,-1.9760749762398763e-05,1.3473432737927624e-05,-2.2765743157688003e-05
1054.8098946856196,85.89013438323687,-106.80880540948212,509.35313852483785,28.220259310749924,2,1.0,0.0,6.494013427331211e-06,-3.5979505970559973e-07,5.488579699169524e-17,4,0.0033178996307172,0.0032686174847488,0.0247220855230298,0.0246702480084229,-1.6537109971966064e-05,-1.1703199659802464e-05,-0.1106332210455757,-0.3662314837396266,modal_baffled,lossless,0.0,343.0,1.225,1.4,1.81e-05,0.0257,1006.0,1,6.494013427331211e-06,6.494013427331212e-06,0.0,0.0,True,dirichlet,exp(+iwt)_rms,5333,16,3.7614196132273206e-16,-0.0006689205065875,-0.0004733904689756,-1.5587263928484385e-05,0.0001706031934632,-9.033187545619429e-06,4.591865068160166e-05,-1.3008438350249451e-05,1.866654079395765e-05,-1.3284142623413808e-05,7.739981336379946e-06,-1.228348808388718e-05,2.1428792101181294e-06,-1.07011478487407e-05,-1.692147836973378e-06,-8.419322052393763e-06,-4.568478261090943e-06,-6.3753013677158895e-06,-7.115197197548617e-06,-5.310821895875464e-06,-6.896645965831001e-06,-3.117931982468396e-06,-7.630800096270341e-06,-1.235585645264318e-07,-9.572312616558766e-06,2.8218202202847952e-06,-1.2650153609605598e-05,5.910007578870669e-06,-1.6492868828012133e-05,8.520588766094463e-06,-2.0346061724646656e-05,1.1402162044888211e-05,-2.35675248970586e-05
1074.3183535273756,85.95415150563964,-110.83218386681388,499.0952283331216,36.414803840888816,2,1.0,0.0,6.612627135296357e-06,-4.824680869199471e-07,5.825747961065513e-17,4,0.0033178996307172,0.0032686174847488,0.0247220855230298,0.0246702480084229,-1.7159700497012954e-05,-1.0731517033288546e-05,-0.1369821122497103,-0.3599986721480575,modal_baffled,lossless,0.0,343.0,1.225,1.4,1.81e-05,0.0257,1006.0,1,6.612627135296357e-06,6.612627135296361e-06,0.0,0.0,True,dirichlet,exp(+iwt)_rms,5333,16,8.126014367504146e-16,-0.0006941040828059,-0.0004340862352931,-8.538125020907923e-06,0.0001756637079625,-6.620271447946521e-06,4.7895324728738834e-05,-1.2005675007602548e-05,2.025404673318085e-05,-1.289186377456384e-05,9.091622007947374e-06,-1.22628774968302e-05,3.286485407376747e-06,-1.0923029601153992e-05,-7.37381711633648e-07,-8.82950476431697e-06,-3.813105538149119e-06,-6.970185926696325e-06,-6.5251152599449686e-06,-6.041510863236446e-06,-6.349423647272389e-06,-3.973311852920248e-06,-7.191655099317016e-06,-1.1566610806327043e-06,-9.314467557249732e-06,1.5340301573144172e-06,-1.259844153922843e-05,4.320542712940558e-06,-1.6673526453428673e-05,6.622582138765778e-06,-2.072034709667206e-05,9.240309847223004e-06,-2.4133091751679345e-05
1094.1876166887516,85.99598768350066,-114.88895506139676,491.12543856610006,44.91409715905543,2,1.0,0.0,6.699675379405113e-06,-6.126945323851996e-07,5.210543175434749e-17,4,0.0033178996307172,0.0032686174847488,0.0247220855230298,0.0246702480084229,-1.76907710475678e-05,-9.695273368321716e-06,-0.1627901194182375,-0.3508783881673081,modal_baffled,lossless,0.0,343.0,1.225,1.4,1.81e-05,0.0257,1006.0,1,6.699675379405113e-06,6.699675379405113e-06,0.0,0.0,True,dirichlet,exp(+iwt)_rms,5333,16,3.1871798038566714e-16,-0.0007155857070022,-0.0003921705294357,-7.661879954454531e-07,0.0001801900207644,-3.923600419597761e-06,4.966863494104327e-05,-1.0795370282430718e-05,2.1761752241653185e-05,-1.233175653614864e-05,1.041960735022886e-05,-1.2104769992631595e-05,4.442201360801204e-06,-1.103214063791667e-05,2.5280726213941254e-07,-9.150489022020947e-06,-3.0037476373402955e-06,-7.495067833959767e-06,-5.861878488743182e-06,-6.7061768471383576e-06,-5.710432774776147e-06,-4.772209046248813e-06,-6.644694619872938e-06,-2.15112163071446e-06,-8.928524220216598e-06,2.628974948062433e-07,-1.239097269764444e-05,2.722040840090463e-06,-1.6666359499566657e-05,4.694066895802624e-06,-2.0873467484385775e-05,7.028036042739206e-06,-2.4448451786561524e-05
1114.4243571600705,86.01616806183625,-118.95914053899776,485.3046338891999,53.488264816692215,2,1.0,0.0,6.754683189284639e-06,-7.444731781889471e-07,5.898925903777899e-17,4,0.0033178996307172,0.0032686174847488,0.0247220855230298,0.0246702480084229,-1.812190370407457e-05,-8.610902956545715e-06,-0.1876014620761148,-0.3390119283909583,modal_baffled,lossless,0.0,343.0,1.225,1.4,1.81e-05,0.0257,1006.0,1,6.754683189284639e-06,6.75468318928464e-06,0.0,0.0,True,dirichlet,exp(+iwt)_rms,5333,16,1.2929096323080617e-15,-0.0007330248771768,-0.0003483081129431,7.638880547820531e-06,0.0001840893194477,-9.763038383011734e-07,5.119872217760393e-05,-9.39143395489794e-06,2.3158240824471748e-05,-1.1608818773910488e-05,1.1697499200808867e-05,-1.1808410598673266e-05,5.587749457635579e-06,-1.1023801132810825e-05,1.259651628804775e-06,-9.374302120850383e-06,-2.1557248514361263e-06,-7.93861917436564e-06,-5.138025603329436e-06,-7.290484165459415e-06,-4.99155394528247e-06,-5.497383611855666e-06,-6.0003511954464536e-06,-3.085974950088621e-06,-8.422307110241697e-06,-9.657372351654569e-07,-1.2032467780672658e-05,1.14593182463243e-06,-1.647249227321288e-05,2.772209335188596e-06,-2.0803629964994335e-05,4.807621999318641e-06,-2.4509058509357548e-05
1135.035371347027,86.01578706242753,-123.02371915872683,481.5038564013876,61.933180536754975,2,1.0,0.0,6.7785559312413935e-06,-8.71888195051338e-07,5.937942795389481e-17,4,0.0033178996307172,0.0032686174847488,0.0247220855230298,0.0246702480084229,-1.8448807184612577e-05,-7.49600705857304e-06,-0.2110121234809754,-0.3246358762074948,modal_baffled,lossless,0.0,343.0,1.225,1.4,1.81e-05,0.0257,1006.0,1,6.7785559312413935e-06,6.778555931241388e-06,0.0,0.0,True,dirichlet,exp(+iwt)_rms,5333,16,6.257036821846169e-16,-0.000746248012427,-0.0003032109508556,1.6572861913242055e-05,0.000187293823525,2.1818198951238124e-06,5.245484084326974e-05,-7.813785113799829e-06,2.441650115533821e-05,-1.073347964417868e-05,1.2901066205568338e-05,-1.137787757610446e-05,6.701615626377518e-06,-1.089759385081816e-05,2.264127984047794e-06,-9.496626930768411e-06,-1.2854944378530431e-06,-8.29270305379412e-06,-4.368094390162234e-06,-7.783255284914046e-06,-4.207326479824709e-06,-6.1345253682014905e-06,-5.272414451303661e-06,-3.94274259790868e-06,-7.807941122022867e-06,-2.1280339976970376e-06,-1.1533167483632333e-05,-3.778001561856621e-07,-1.609996875498779e-05,8.931304747426596e-07,-2.051736142668873e-05,2.620708478115328e-06,-2.4319944213857917e-05
1156.0275813532294,85.996456262379,-127.06543307499524,479.6025491146478,70.06120103469853,2,1.0,0.0,6.773473979753381e-06,-9.89481234148652e-07,6.863444515590865e-17,4,0.0033178996307172,0.0032686174847488,0.0247220855230298,0.0246702480084229,-1.867138702817563e-05,-6.368126544906534e-06,-0.2326930659044887,-0.3080615151760978,modal_baffled,lossless,0.0,343.0,1.225,1.4,1.81e-05,0.0257,1006.0,1,6.773473979753381e-06,6.773473979753383e-06,0.0,0.0,True,dirichlet,exp(+iwt)_rms,5333,16,1.778247046703523e-15,-0.0007552512918371,-0.0002575885654539,2.5925223725898244e-05,0.0001897632244587,5.507367144374975e-06,5.341658089132395e-05,-6.086692919401307e-06,2.551528336816804e-05,-9.720607169484932e-06,1.4009629978921352e-05,-1.082153918564541e-05,7.764329495585453e-06,-1.0657146108731996e-05,3.248147650901449e-06,-9.51687025505136e-06,-4.095704493893172e-07,-8.55271266128102e-06,-3.567613580221132e-06,-8.17699155598587e-06,-3.3739025280131805e-06,-6.672979040374799e-06,-4.4770038556082906e-06,-4.706446147326126e-06,-7.100887887853862e-06,-3.203536312170349e-06,-1.090792549441575e-05,-1.8224253735290828e-06,-1.5562908995938688e-05,-9.103179674613614e-07,-2.002868521730628e-05,5.056969076947808e-07,-2.389492854857322e-05
1177.4080373049494,85.96022307616036,-131.0694482890126,479.4852610103932,77.69380482886841,2,1.0,0.0,6.742678219845888e-06,-1.0925556387961904e-06,6.724980157079717e-17,4,0.0033178996307172,0.0032686174847488,0.0247220855230298,0.0246702480084229,-1.879341462683807e-05,-5.243600932618004e-06,-0.2524047123674718,-0.2896485912210695,modal_baffled,lossless,0.0,343.0,1.225,1.4,1.81e-05,0.0257,1006.0,1,6.742678219845888e-06,6.742678219845888e-06,0.0,0.0,True,dirichlet,exp(+iwt)_rms,5333,16,8.572347127607027e-16,-0.0007601872669411,-0.0002121018846785,3.558745475463814e-05,0.0001914842222481,8.956522805303339e-06,5.4073976502577016e-05,-4.236824325044362e-06,2.643978935724897e-05,-8.588168023458179e-06,1.5006964140224733e-05,-1.0151144352855303e-05,8.759450175356716e-06,-1.0309545685517806e-05,4.195566915790735e-06,-9.437875222543792e-06,4.564788091480295e-07,-8.717553264324198e-06,-2.7520781482694338e-06,-8.468007428721645e-06,-2.507928963850246e-06,-7.106069814792144e-06,-3.6314019561063246e-06,-5.366215027619168e-06,-6.318744278582578e-06,-4.176133820876873e-06,-1.0174939182021038e-05,-3.165838989021332e-06,-1.4880159913726627e-05,-2.610308343117325e-06,-1.935765617295429e-05,-1.504356439230311e-06,-2.3255061808618303e-05
1199.1839197188722,85.9094700844544,-135.02382396240637,481.0371248551947,84.65600336021586,2,1.0,0.0,6.690184680599389e-06,-1.1773816770831931e-06,5.667303024974917e-17,4,0.0033178996307172,0.0032686174847488,0.0247220855230298,0.0246702480084229,-1.882187589079324e-05,-4.136648056649357e-06,-0.2700017234742104,-0.2697772797973445,modal_baffled,lossless,0.0,343.0,1.225,1.4,1.81e-05,0.0257,1006.0,1,6.690184680599389e-06,6.69018468059939e-06,0.0,0.0,True,dirichlet,exp(+iwt)_rms,5333,16,4.635346304911473e-16,-0.0007613385154444,-0.0001673260151452,4.546043947458192e-05,0.0001924674724205,1.2487965587238565e-05,5.442658796133666e-05,-2.2912759531190533e-06,2.718167113375782e-05,-7.355744314721709e-06,1.5881674151161737e-05,-9.380698949499047e-06,9.6741605364161e-06,-9.86450112872503e-06,5.092905885875362e-06,-9.265349683598152e-06,1.2988358408151834e-06,-8.789305105634005e-06,-1.9360398305898365e-06,-8.656199412554266e-06,-1.6255063967182971e-06,-7.431027726797521e-06,-2.752910565099717e-06,-5.915452513341561e-06,-5.4799798200084256e-06,-5.034524644988009e-06,-9.354315568436629e-06,-4.391363755685627e-06,-1.4073662146838792e-05,-4.185147703313398e-06,-1.852850361533016e-05,-3.3831365882098863e-06,-2.242657638027585e-05
1221.3625419136365,85.84680601741469,-138.9197739080511,484.1382902409052,90.77251487916902,2,1.0,0.0,6.62047291194856e-06,-1.2412919779758642e-06,5.859737864666828e-17,4,0.0033178996307172,0.0032686174847488,0.0247220855230298,0.0246702480084229,-1.8766120878848417e-05,-3.058744862727287e-06,-0.2854287896643305,-0.2488219840087366,modal_baffled,lossless,0.0,343.0,1.225,1.4,1.81e-05,0.0257,1006.0,1,6.62047291194856e-06,6.620472911948558e-06,0.0,0.0,True,dirichlet,exp(+iwt)_rms,5333,16,1.3208811326884465e-15,-0.0007590832440639,-0.0001237251954281,5.5460110144007285e-05,0.0001927426256632,1.6065167514425463e-05,5.448179538767797e-05,-2.758335131509676e-07,2.773842552148619e-05,-6.043108263449671e-06,1.662707878122804e-05,-8.525293938249736e-06,1.0499448698283195e-05,-9.333383515845013e-06,5.929726669117171e-06,-9.007118889178511e-06,2.105969427640617e-06,-8.77265166481917e-06,-1.1324085360543757e-06,-8.744527159724623e-06,-7.413423751320835e-07,-7.648574303604557e-06,-1.8578671495278017e-06,-6.351599650752188e-06,-4.602776228362076e-06,-5.7721893092781305e-06,-8.46667050921494e-06,-5.487964600110552e-06,-1.3166770910800156e-05,-5.6196968377448105e-06,-1.75676618417767e-05,-5.111683186371746e-06,-2.143866259223559e-05
1243.9513524659742,85.77495863617719,-142.75173102664377,488.6574666244528,95.86582572037383,2,1.0,0.0,6.538189051379784e-06,-1.2826753604240658e-06,5.62126657402957e-17,4,0.0033178996307172,0.0032686174847488,0.0247220855230298,0.0246702480084229,-1.863694509618551e-05,-2.018329201039017e-06,-0.2987094172639916,-0.2271296763873398,modal_baffled,lossless,0.0,343.0,1.225,1.4,1.81e-05,0.0257,1006.0,1,6.538189051379784e-06,6.538189051379786e-06,0.0,0.0,True,dirichlet,exp(+iwt)_rms,5333,16,6.4670109303908135e-16,-0.0007538581273341,-8.164073371394335e-05,6.55210088432097e-05,0.0001923523105145,1.965791689814076e-05,5.425262133854624e-05,1.7863740818128506e-06,2.8112350510813057e-05,-4.669012590250672e-06,1.724068685619767e-05,-7.600030669071096e-06,1.1229922519951682e-05,-8.728281566879951e-06,6.698682479510487e-06,-8.672319324963831e-06,2.8688823448302664e-06,-8.674179519777135e-06,-3.520113328573639e-07,-8.73831520714889e-06,1.3183415578012626e-07,-7.762276208824074e-06,-9.609104917630334e-07,-6.67559231515716e-06,-3.704088568572743e-06,-6.386961608574648e-06,-7.531919908120889e-06,-6.449949239932827e-06,-1.2182734942643832e-05,-6.905165442996676e-06,-1.650193680418257e-05,-6.678281585770742e-06,-2.032135776705517e-05
1266.9579377122775,85.69667757633303,-146.51724597401326,494.44478372181067,99.75639309425958,2,1.0,0.0,6.447893818874834e-06,-1.300890719453152e-06,5.635107938342e-17,4,0.0033178996307172,0.0032686174847488,0.0247220855230298,0.0246702480084229,-1.844571556202492e-05,-1.0207909114647606e-06,-0.3099303009619584,-0.205004260094421,modal_baffled,lossless,0.0,343.0,1.225,1.4,1.81e-05,0.0257,1006.0,1,6.447893818874834e-06,6.447893818874832e-06,0.0,0.0,True,dirichlet,exp(+iwt)_rms,5333,16,1.0925581793701339e-15,-0.0007461229573387,-4.12906472034425e-05,7.559777146498558e-05,0.0001913458787448,2.324304143814809e-05,5.375540049330218e-05,3.875750348642582e-06,2.830925779466215e-05,-3.250290627229152e-06,1.7723402513125718e-05,-6.619144555681468e-06,1.1863347046856594e-05,-8.061172908073557e-06,7.395295073531674e-06,-8.270635162495559e-06,3.581099136577291e-06,-8.501653040771809e-06,3.9659182630472957e-07,-8.644487872570855e-06,9.835822581669354e-07,-7.777783361352885e-06,-7.452977101609366e-08,-6.891132258754911e-06,-2.798990366959719e-06,-6.880323666610289e-06,-6.568360753873255e-06,-7.276289512328698e-06,-1.1143472088151675e-05,-8.03842915400997e-06,-1.535698603087963e-05,-8.077786266600038e-06,-1.910376064172921e-05
1290.390024296432,85.61465234409616,-150.21676276111236,501.3243127860844,102.26534577920796,2,1.0,0.0,6.353872094404812e-06,-1.2961288934104229e-06,5.715281511902062e-17,4,0.0033178996307172,0.0032686174847488,0.0247220855230298,0.0246702480084229,-1.8203620838025485e-05,-6.86874204407906e-08,-0.3192238654368866,-0.1826972260644203,modal_baffled,lossless,0.0,343.0,1.225,1.4,1.81e-05,0.0257,1006.0,1,6.353872094404812e-06,6.353872094404806e-06,0.0,0.0,True,dirichlet,exp(+iwt)_rms,5333,16,1.7634316256584118e-15,-0.0007363303076137,-2.778382931197481e-06,8.566482692655055e-05,0.0001897735594711,2.680442247244e-05,5.300755757606464e-05,5.9766433198116005e-06,2.8337122632988017e-05,-1.8012953123605605e-06,1.8078597769387465e-05,-5.595376975785197e-06,1.2400011767270338e-05,-7.343273823857598e-06,8.01754197381301e-06,-7.81164884221002e-06,4.238451336988414e-06,-8.263346211437776e-06,1.1070720990786354e-06,-8.470832427855443e-06,1.8058093256157417e-06,-7.702057358346856e-06,7.911162799542665e-07,-7.003890511692362e-06,-1.9003106925428008e-06,-7.256560979976136e-06,-5.592076094075819e-06,-7.969719312012151e-06,-1.0068705614733051e-05,-9.021046546937254e-06,-1.4156202777187477e-05,-9.310573975790629e-06,-1.7812687126352814e-05
1314.255481764768,85.53144777497926,-153.8533166427598,509.08681300443567,103.2200803772,2,1.0,0.0,6.260008005737215e-06,-1.2692501809283375e-06,5.2265280335700556e-17,4,0.0033178996307172,0.0032686174847488,0.0247220855230298,0.0246702480084229,-1.7921085897183064e-05,8.378935609294766e-07,-0.326751103254737,-0.1604039697124827,modal_baffled,lossless,0.0,343.0,1.225,1.4,1.81e-05,0.0257,1006.0,1,6.260008005737215e-06,6.260008005737215e-06,0.0,0.0,True,dirichlet,exp(+iwt)_rms,5333,16,6.716041704567057e-16,-0.0007249018647916,3.389251121831674e-05,9.571475411208515e-05,0.0001876814295021,3.033245710658897e-05,5.20256682383303e-05,8.077358444500006e-06,2.8204811231528868e-05,-3.336547165287854e-07,1.831117126253753e-05,-4.539599754173387e-06,1.2842028258871646e-05,-6.584589991211798e-06,8.56533820920507e-06,-7.304343415659148e-06,4.838728934106898e-06,-7.967484610573848e-06,1.7751313318303513e-06,-8.225356783338906e-06,2.592634933361686e-06,-7.54266947657689e-06,1.6281554061229887e-06,-7.020739399243891e-06,-1.0185306765752044e-06,-7.521896080021821e-06,-4.616646246044318e-06,-8.535753547195544e-06,-8.975460529061585e-06,-9.858146925755058e-06,-1.292001756165826e-05,-1.0381320828357715e-05,-1.6471793909292787e-05
1338.5623252090095,85.44945685953373,-157.4321956060658,517.483560872777,102.46308414507422,2,1.0,0.0,6.169719904872868e-06,-1.2216205065496682e-06,5.839381839266252e-17,4,0.0033178996307172,0.0032686174847488,0.0247220855230298,0.0246702480084229,-1.7607359199819722e-05,1.7008976221459414e-06,-0.3326861674239995,-0.138264602044071,modal_baffled,lossless,0.0,343.0,1.225,1.4,1.81e-05,0.0257,1006.0,1,6.169719904872868e-06,6.169719904872867e-06,0.0,0.0,True,dirichlet,exp(+iwt)_rms,5333,16,1.025791114240422e-15,-0.0007122117259653,6.880073368249892e-05,0.000105755765988,0.0001851073732077,3.382314349504495e-05,5.08238888876428e-05,1.0169865477656924e-05,2.792097440207985e-05,1.1437099564821577e-06,1.842667867902633e-05,-3.460664543720297e-06,1.319263794496257e-05,-5.793659468408749e-06,9.039985657469734e-06,-6.7567646269093945e-06,5.381263497033052e-06,-7.62182162178299e-06,2.3981973893320262e-06,-7.915777073396003e-06,3.340119874481812e-06,-7.307216237300422e-06,2.4307930023652024e-06,-6.94907847573658e-06,-1.61884145114693e-07,-7.683688210198891e-06,-3.653115474719474e-06,-8.981740993428201e-06,-7.877874273969996e-06,-1.0557326734206669e-05,-1.1665574005211051e-05,-1.1297763635064911e-05,-1.5101129906282991e-05
1363.3187179581014,85.37086914637867,-160.96059873576027,526.2224491852597,99.86408467293568,2,1.0,0.0,6.085943990035823e-06,-1.1549625579005152e-06,5.929772896048358e-17,4,0.0033178996307172,0.0032686174847488,0.0247220855230298,0.0246702480084229,-1.7270255471733614e-05,2.523852602194454e-06,-0.3372034966383331,-0.1163679184424557,modal_baffled,lossless,0.0,343.0,1.225,1.4,1.81e-05,0.0257,1006.0,1,6.085943990035823e-06,6.085943990035826e-06,0.0,0.0,True,dirichlet,exp(+iwt)_rms,5333,16,5.38562135542216e-16,-0.0006985759941508,0.0001020889843554,0.000115808729872,0.0001820780195795,3.727694795895056e-05,4.941276863494247e-05,1.2249296497491554e-05,2.7493148053779424e-05,2.624370315229636e-06,1.843058475402088e-05,-2.3654325755756524e-06,1.3455583280524507e-05,-4.977459767857816e-06,9.443643861439736e-06,-6.175829583579743e-06,5.866495888229418e-06,-7.233349781484528e-06,2.975068900812651e-06,-7.549144421880905e-06,4.045918440167776e-06,-7.002872278134795e-06,3.1949988508155133e-06,-6.796288973773155e-06,6.63399631946093e-07,-7.749752018171756e-06,-2.7101490799421115e-06,-9.316025391277602e-06,-6.787253102549878e-06,-1.112764901904271e-05,-1.0406704795995948e-05,-1.2069557980217194e-05,-1.371703710104548e-05
1388.5329743198206,85.29765198252727,-164.44731521166736,534.9678280941732,95.33518093158276,2,1.0,0.0,6.011153221853336e-06,-1.0712314833107554e-06,6.405566493073693e-17,4,0.0033178996307172,0.0032686174847488,0.0247220855230298,0.0246702480084229,-1.691602432607274e-05,3.311443654193531e-06,-0.3404676877152883,-0.0947572779380542,modal_baffled,lossless,0.0,343.0,1.225,1.4,1.81e-05,0.0257,1006.0,1,6.011153221853336e-06,6.011153221853332e-06,0.0,0.0,True,dirichlet,exp(+iwt)_rms,5333,16,1.0650546710993997e-15,-0.0006842474640869,0.0001339467760965,0.0001259040259647,0.0001786065242336,4.069757623047227e-05,4.779840761690377e-05,1.4313319317427107e-05,2.6927063944502317e-05,4.104044667920768e-06,1.832765627949736e-05,-1.2589363858263917e-06,1.36345706849361e-05,-4.141442490331246e-06,9.778855688987617e-06,-5.567256897037871e-06,6.295565413517784e-06,-6.808132924235023e-06,3.5055508638110024e-06,-7.131601918419421e-06,4.708900968499418e-06,-6.63607937690315e-06,3.91814118542685e-06,-6.569326684006472e-06,1.4527682773055164e-06,-7.727818291393725e-06,-1.7943161311846778e-06,-9.547253462831815e-06,-5.712300457529337e-06,-1.157879854347826e-05,-9.15412420656506e-06,-1.2707297862794792e-05,-1.2332308858430286e-05
